date,account,daily_pnl,trade_count,avg_size_usd,total_fees,win_rate,long_ratio,net_pnl,value,classification,sentiment_binary,risk_segment,frequency_segment,performance_segment
2025-03-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,48946.705539,185,6360.884432432433,175.744309,1.0,0.0,48770.96123,45,Neutral,Neutral,High Risk,Frequent,Consistent Winner
2025-03-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,80.95313,23,99.63434782608697,0.757808,0.9565217391304348,0.9130434782608696,80.195322,45,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-03-24,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,-869.145978,2,8449.470000000001,1.689893,0.0,0.0,-870.835871,45,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-03-24,0x8170715b3b381dffb7062c0298972d4727a0a63b,2838.532396,47,2021.174893617021,11.51959,0.8723404255319149,0.1914893617021276,2827.012806,45,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-03-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,5070.619785,17,15251.352352941176,47.270546,1.0,0.0,5023.349239,45,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-03-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,7122.965048,328,1292.6860975609754,119.115758,0.9207317073170732,0.4481707317073171,7003.84929,45,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-03-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,417.388857,12,404.81666666666666,0.985396,1.0,0.0,416.4034610000001,46,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-03-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3323.090682,72,2907.5840277777775,73.271099,0.0555555555555555,0.0,-3396.361781,46,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-03-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,87.95347999999998,3,377.80999999999995,0.200845,0.3333333333333333,0.3333333333333333,87.75263499999998,46,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-03-25,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,30531.101,50,12797.3152,223.952992,1.0,0.0,30307.148008000004,46,Neutral,Neutral,High Risk,Frequent,Consistent Winner
2025-03-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,217.474568,5,11956.266,17.934398,1.0,1.0,199.54017,46,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-03-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,520.971268,27,1408.122962962963,11.569817,0.9629629629629628,0.5185185185185185,509.401451,46,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-03-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,2164.09548,6,6666.248333333334,3.839755,1.0,0.0,2160.255725,46,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-03-25,0x8477e447846c758f5a675856001ea72298fd9cb5,994.196069,26,1490.06,13.559537,0.9615384615384616,1.0,980.636532,46,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-03-25,0xb899e522b5715391ae1d4f137653e7906c5e2115,-836.051084,47,35683.55340425532,419.281733,0.4680851063829787,1.0,-1255.332817,46,Neutral,Neutral,High Risk,Frequent,Inconsistent
2025-03-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1256.867824,142,1083.8598591549296,36.580894,0.9507042253521126,0.0,1220.28693,46,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-03-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,379.04079,16,506.165,2.704919,1.0,0.0,376.335871,47,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-03-26,0x2c229d22b100a7beb69122eed721cee9b24011dd,2323.99174,49,1280.4397959183675,6.274127,1.0,0.0,2317.717613,47,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-03-26,0x39cef799f8b69da1995852eea189df24eb5cae3c,3782.33025,28,2294.2153571428576,6.423789,1.0,1.0,3775.906461,47,Neutral,Neutral,High Risk,Frequent,Inconsistent
2025-03-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,69.285,1,750.0,0.072,1.0,1.0,69.213,47,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-03-26,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,9261.449882,85,4109.827529411765,87.222755,1.0,0.0,9174.227127,47,Neutral,Neutral,High Risk,Frequent,Consistent Winner
2025-03-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,980.433384,6,16793.395,35.266123,1.0,0.1666666666666666,945.167261,47,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-03-26,0x6d6a4b953f202f8df5bed40692e7fd865318264a,413.304033,2,3668.765,1.340673,1.0,0.0,411.96336,47,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-03-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,96.945218,27,1143.9396296296295,2.965067,0.925925925925926,0.925925925925926,93.980151,47,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-03-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,619.572648,1,9998.76,0.95988,1.0,0.0,618.612768,47,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-03-26,0x8477e447846c758f5a675856001ea72298fd9cb5,27.5033,1,971.84,0.340145,1.0,1.0,27.163155,47,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-03-26,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2087.063794,3,58879.0,39.697949,1.0,0.0,2047.365845,47,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-03-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2597.947325,38,1903.2236842105265,25.312857,1.0,1.0,2572.634468,47,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-03-26,0xb899e522b5715391ae1d4f137653e7906c5e2115,-774.039828,57,8738.840877192983,124.528465,0.0,0.0,-898.568293,47,Neutral,Neutral,High Risk,Frequent,Inconsistent
2025-03-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-6250.418895000001,1298,1816.8374961479196,630.965874,0.4491525423728814,0.3543913713405239,-6881.384769,47,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-03-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-133.035992,9,3603.137777777778,11.349876,0.6666666666666666,0.0,-144.385868,40,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,6504.316844999999,30,3514.0476666666664,10.542127,1.0,1.0,6493.774718,40,Fear,Fear,High Risk,Frequent,Inconsistent
2025-03-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4329.319769,16,26521.77,148.521901,1.0,0.0,4180.797868,40,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-03-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,154.257092,15,427.0873333333333,2.152501,1.0,0.0,152.104591,40,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,26714.79759,62,1090.347580645161,16.093427,1.0,1.0,26698.704163,40,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-27,0x8477e447846c758f5a675856001ea72298fd9cb5,195.607772,14,1476.2714285714285,4.733739,1.0,1.0,190.874033,40,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-27,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,894.0,6,29034.333333333332,60.972097,1.0,0.0,833.027903,40,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-03-27,0xbaaaf6571ab7d571043ff1e313a9609a10637864,18422.612928,29,13783.004137931037,39.970701000000005,1.0,0.0,18382.642227,40,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1743.476526,82,1087.5628048780486,24.824449,1.0,0.7560975609756098,1718.652077,40,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-21.766132,4,334.1975,0.467879,0.25,0.25,-22.234011,44,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-28,0x513b8629fe877bb581bf244e326a047b249c4ff1,1470.407794,84,1909.8789285714283,53.904336,1.0,0.0,1416.503458,44,Fear,Fear,High Risk,Frequent,Consistent Winner
2025-03-28,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1130.350383,6,3004.626666666667,1.802775,1.0,0.0,1128.547608,44,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-03-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,13956.614828,29,1137.9037931034482,5.087743,1.0,1.0,13951.527085,44,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-28,0x8477e447846c758f5a675856001ea72298fd9cb5,1617.77036,25,1346.6532,11.783196,1.0,1.0,1605.987164,44,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-28,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,1342.0,4,43639.5,61.095299,1.0,0.0,1280.904701,44,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-03-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1841.802102,82,1348.557073170732,26.374653,1.0,0.5609756097560976,1815.427449,44,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-5018.466447,97,580.479381443299,19.707219,0.0,0.0,-5038.173666,26,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,28.499012000000004,5,120.678,0.2111869999999999,1.0,1.0,28.287825000000005,26,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-29,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,314.6728,3,16771.926666666666,17.610522,1.0,0.0,297.062278,26,Fear,Fear,High Risk,Frequent,Consistent Winner
2025-03-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,133.123947,81,261.0779012345679,7.105424,0.8148148148148148,0.0,126.018523,26,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,19573.830158,44,909.0863636363636,3.839944,1.0,1.0,19569.990214,26,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-29,0x8477e447846c758f5a675856001ea72298fd9cb5,7.57416,2,1246.215,0.872349,1.0,1.0,6.701811,26,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-29,0xbaaaf6571ab7d571043ff1e313a9609a10637864,720.749699,246,1795.103943089431,44.159428,1.0,0.0,676.5902709999999,26,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3661.110398,462,1439.9572943722944,177.719878,0.6666666666666666,0.0,-3838.830276,26,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-743.288757,11,952.1363636363636,3.665721,0.0909090909090909,0.0,-746.954478,32,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,5362.529222,21,12161.259047619047,38.937127,1.0,0.0,5323.592095,32,Fear,Fear,High Risk,Frequent,Consistent Winner
2025-03-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,3.492534,1,752.56,0.252859,1.0,0.0,3.239675,32,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,9683.820194,17,1767.1288235294116,5.293852,0.8823529411764706,0.8823529411764706,9678.526342,32,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-30,0x8477e447846c758f5a675856001ea72298fd9cb5,267.13403800000003,6,742.16,1.55853,1.0,1.0,265.575508,32,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-30,0xb899e522b5715391ae1d4f137653e7906c5e2115,685.277142,24,27866.4575,200.638481,1.0,0.0,484.638661,32,Fear,Fear,High Risk,Frequent,Inconsistent
2025-03-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,536.150767,26,1903.066923076923,14.843917,1.0,0.0,521.3068499999999,32,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-31,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,716.143949,83,686.7569879518072,19.950252,1.0,0.0,696.193697,34,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.5652170000000005,14,187.385,0.918176,0.5,0.1428571428571428,2.6470410000000006,34,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,798.187528,5,359.27,0.603567,1.0,1.0,797.583961,34,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-03-31,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4750.8109939999995,26,8644.508076923077,78.665006,1.0,0.0,4672.145987999999,34,Fear,Fear,High Risk,Frequent,Consistent Winner
2025-03-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2112.5276,22,25549.835,196.733723,1.0,0.0,1915.793877,34,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-03-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1239.24045,51,497.699019607843,2.436812,1.0,0.0,1236.803638,34,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,5544.028638,6,1666.6533333333334,0.959986,1.0,1.0,5543.068652,34,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-31,0x8477e447846c758f5a675856001ea72298fd9cb5,92.902727,3,746.4933333333333,0.783816,1.0,1.0,92.118911,34,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-03-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-8320.5,3,138666.66666666666,41.599999,0.0,0.0,-8362.099999,34,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-03-31,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,41.27745400000002,79,530.2741772151899,12.567471,0.7088607594936709,0.0,28.709983000000022,34,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.351892,29,498.5879310344827,4.686114,0.9310344827586208,0.0689655172413793,763.665778,34,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,1334.414834,4,1508.975,1.810414,1.0,0.0,1332.60442,34,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-680.287463,18,219.5627777777778,1.327891,0.3333333333333333,0.2777777777777778,-681.615354,34,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1402.082488,8,10175.84,28.492351,1.0,0.0,1373.590137,34,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-04-01,0x6d6a4b953f202f8df5bed40692e7fd865318264a,132.71954399999998,4,1466.6999999999998,1.971238,1.0,1.0,130.748306,34,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,4004.50286,12,8620.09,32.356204000000005,1.0,0.0,3972.146656,34,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-9311.892185,20,3914.545,27.401801,0.0,1.0,-9339.293986,34,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-04-01,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,147.445788,27,683.6485185185185,5.537545,1.0,0.5185185185185185,141.908243,34,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,669.381363,42,490.1088095238095,7.204578000000001,1.0,0.0,662.176785,44,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,1.103158,3,395.42333333333335,0.415195,0.6666666666666666,0.0,0.6879629999999999,44,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,93.006465,3,291.4066666666667,0.293739,1.0,0.6666666666666666,92.712726,44,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-02,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,444.205198,10,29956.895,104.849131,1.0,1.0,339.356067,44,Fear,Fear,High Risk,Frequent,Consistent Winner
2025-04-02,0x6d6a4b953f202f8df5bed40692e7fd865318264a,234.497751,9,2306.557777777778,6.9750250000000005,1.0,1.0,227.522726,44,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,90.98474,9,1782.7222222222222,1.540266,1.0,1.0,89.444474,44,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,8045.056928,7,2142.8557142857144,1.439993,1.0,1.0,8043.616935,44,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-02,0xbaaaf6571ab7d571043ff1e313a9609a10637864,188114.980392,743,3804.6953432032305,918.700872,1.0,0.0,187196.27952,44,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2676.6850000000004,62,2986.0367741935484,18.513421,1.0,0.0,2658.1715790000003,44,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1842.836508,75,828.1554666666666,14.123966,1.0,0.3333333333333333,1828.712542,44,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149.51234499999998,21,656.7852380952381,3.989855,0.4761904761904761,0.0,145.52248999999998,25,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,160.127816,19,510.058947368421,2.901649,1.0,0.0,157.226167,25,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7.052034,2,447.25,0.300548,1.0,0.0,6.751486,25,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-03,0x6d6a4b953f202f8df5bed40692e7fd865318264a,298.031364,5,2389.014,4.013539,1.0,1.0,294.017825,25,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-03,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2020.0,1,174720.0,17.472,1.0,0.0,2002.528,25,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,361.071464,7,48659.61285714286,102.185181,1.0,0.4285714285714285,258.886283,25,Fear,Fear,High Risk,Frequent,Inconsistent
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,3869.208803,498,4397.772128514056,324.45167,0.9558232931726908,0.0,3544.757133,25,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-5862.0887760000005,12,7051.005833333334,29.614225,0.0,1.0,-5891.703001000001,25,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3368.876326,69,1531.8491304347826,22.35979,0.0,0.0,-3391.236116,25,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,498.735282,63,214.1995238095238,4.473079,0.8888888888888888,0.0158730158730158,494.26220300000006,28,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,266.39774,34,19800.740588235298,67.322498,1.0,1.0,199.075242,28,Fear,Fear,High Risk,Frequent,Inconsistent
2025-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4591.427138999999,13,23425.392307692306,106.585532,1.0,0.0,4484.841606999999,28,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-04-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,392.354886,9,1444.2622222222224,4.367442,1.0,0.5555555555555556,387.987444,28,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4805.345609999999,7,1428.5685714285714,0.959993,1.0,1.0,4804.385616999999,28,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,586.623362,17,892.2905882352942,5.309116,1.0,0.3529411764705882,581.314246,28,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2242.086667,65,1221.4350769230768,27.787623,1.0,0.0,2214.299044,28,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,9367.872074,218,2271.9375688073396,78.659764,0.9908256880733946,0.0,9289.21231,28,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-42620.947315,58,6144.845517241379,91.230016,0.4137931034482758,0.4137931034482758,-42712.177331,28,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4513.160132,204,1412.9307352941175,74.126163,0.2549019607843137,0.0,-4587.286295,28,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,177.049662,38,328.6797368421053,3.739314,0.8947368421052632,0.0,173.310348,30,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-05,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,562.1943200000001,19,3383.65,22.501253,1.0,0.0,539.693067,30,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-04-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-132.88134,11,629.0772727272728,2.025265,0.9090909090909092,0.0,-134.90660499999998,30,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-05,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,31134.240602,102,5175.765784313725,127.578406,1.0,0.0,31006.662195999997,30,Fear,Fear,High Risk,Frequent,Consistent Winner
2025-04-05,0x6d6a4b953f202f8df5bed40692e7fd865318264a,41.479757,12,704.7891666666666,2.841701,0.9166666666666666,1.0,38.638056,30,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-05,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2400.0,1,167900.0,16.79,1.0,0.0,2383.21,30,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-04-05,0xb899e522b5715391ae1d4f137653e7906c5e2115,611.49348,5,20460.626,30.690936,1.0,0.0,580.802544,30,Fear,Fear,High Risk,Frequent,Inconsistent
2025-04-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1113.761229,27,958.8588888888888,5.589056,1.0,0.0,1108.172173,30,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-476.770563,38,401.4944736842105,5.079653,0.7105263157894737,0.1052631578947368,-481.8502160000001,34,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-06,0x39cef799f8b69da1995852eea189df24eb5cae3c,24553.541149999997,21,4562.856666666667,9.581987,1.0,1.0,24543.959162999996,34,Fear,Fear,High Risk,Frequent,Inconsistent
2025-04-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-1400.551548,7,810.3771428571429,1.606008,0.5714285714285714,0.2857142857142857,-1402.157556,34,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-06,0x6d6a4b953f202f8df5bed40692e7fd865318264a,207.983482,10,1332.249,4.476346,1.0,0.8,203.50713599999995,34,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3370.85855,36,2187.9330555555553,14.740784,1.0,0.0,3356.117766,34,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-06,0x8170715b3b381dffb7062c0298972d4727a0a63b,17621.701092,8,4999.9925,3.839988,1.0,1.0,17617.861104,34,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-06,0x8477e447846c758f5a675856001ea72298fd9cb5,67.080809,4,607.9625000000001,0.8511500000000001,1.0,1.0,66.229659,34,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-06,0xb899e522b5715391ae1d4f137653e7906c5e2115,254.093244,17,16969.079999999998,86.542302,1.0,0.0,167.550942,34,Fear,Fear,High Risk,Frequent,Inconsistent
2025-04-06,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1026.735896,172,3765.698953488372,94.954868,1.0,0.0,931.781028,34,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-06,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1828.77716,33,1576.340606060606,11.348992,1.0,0.0,1817.428168,34,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-04-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-19833.530157,110,933.2812727272728,35.663439000000004,0.2454545454545454,0.0,-19869.193596,23,Extreme Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-07,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,9485.86,21,1452.88,2.928987,1.0,1.0,9482.931013,23,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-07,0x39cef799f8b69da1995852eea189df24eb5cae3c,25920.569063,460,3483.1448043478263,160.224444,0.6369565217391304,0.8021739130434783,25760.344619,23,Extreme Fear,Fear,High Risk,Frequent,Inconsistent
2025-04-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-5651.552238,27,546.9114814814815,4.061607,0.2592592592592592,0.2592592592592592,-5655.613845,23,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-04-07,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,13642.628143,40,7217.3235,86.607867,1.0,0.0,13556.020276,23,Extreme Fear,Fear,High Risk,Frequent,Consistent Winner
2025-04-07,0x513b8629fe877bb581bf244e326a047b249c4ff1,-37999.868086,54,6646.749629629629,81.828011,0.1111111111111111,0.1111111111111111,-38081.696097,23,Extreme Fear,Fear,High Risk,Frequent,Consistent Winner
2025-04-07,0x6d6a4b953f202f8df5bed40692e7fd865318264a,232.000726,9,1733.08,5.351871,0.7777777777777778,0.6666666666666666,226.648855,23,Extreme Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-04-07,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-4968.487948,15,6686.464666666667,35.103934,0.0,0.7333333333333333,-5003.591882,23,Extreme Fear,Fear,High Risk,Infrequent,Inconsistent
2025-04-07,0x8477e447846c758f5a675856001ea72298fd9cb5,632.303024,103,2449.9700000000003,49.573801,0.7087378640776699,0.0970873786407767,582.729223,23,Extreme Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-04-07,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,3425.96095,33,9893.44818181818,114.269309,1.0,0.4545454545454545,3311.6916410000003,23,Extreme Fear,Fear,High Risk,Frequent,Consistent Winner
